consecutive_number,Clock points,No Damage,Top,Undercarriage,Unknown
350204,0,0,0,0,1
350205,14,0,0,0,0
350206,1,0,0,0,0
350207,12,0,1,0,0
350208,12,0,1,1,0
350209,4,0,1,0,0
350210,29,0,1,1,0
350211,24,0,2,2,0
350212,8,0,0,0,0
350213,8,0,0,0,0
350214,12,0,0,0,0
350215,12,0,1,1,0
350216,14,0,0,0,0
350217,12,0,0,0,0
350218,2,0,0,0,0
350219,1,0,0,1,0
350220,5,0,1,0,0
350221,24,0,2,2,0
350222,12,0,1,0,0
350223,13,0,1,1,0
350224,2,0,0,0,0
350225,2,0,0,0,0
350226,15,0,0,0,0
350227,15,0,2,2,0
350228,3,1,0,0,0
350229,7,0,1,0,0
350230,14,0,1,1,0
350231,0,0,0,0,1
350232,14,0,0,0,0
350233,12,0,1,1,0
350234,14,0,0,0,0
350235,12,0,1,1,0
350236,4,0,0,0,0
350237,12,0,0,0,0
350238,1,0,0,0,0
350239,9,0,0,0,0
350240,25,0,2,2,0
350241,18,0,4,0,0
350242,5,0,0,0,0
350243,15,0,1,2,0
350244,12,0,1,1,0
350245,12,0,1,1,0
350246,12,0,1,1,0
350247,12,0,1,1,0
350248,7,0,2,1,0
350249,12,0,1,0,0
350250,0,0,0,0,1
350251,12,0,1,1,0
350252,24,0,2,1,0
350253,12,0,1,0,0
350254,6,0,0,0,0
350255,9,0,0,0,0
350256,12,0,1,1,0
350257,12,0,0,0,0
350258,12,0,0,0,0
350259,12,0,1,1,0
350260,5,0,0,0,0
350261,12,0,1,1,0
350262,12,0,1,1,0
350263,1,0,0,0,0
350264,3,0,0,0,0
350265,17,0,1,1,0
350266,8,0,1,0,0
350267,12,0,0,0,0
350268,3,0,0,0,0
350269,1,0,0,0,0
350270,2,0,0,0,0
350271,11,0,0,1,0
350272,3,0,0,0,0
350273,0,0,0,0,1
360001,3,0,0,0,0
360002,1,0,0,0,0
360003,1,0,1,0,0
360004,1,0,0,0,0
360005,1,0,0,0,0
360006,1,0,0,0,0
360007,0,0,0,0,1
360008,3,0,0,0,0
360009,1,0,0,0,0
360010,1,0,0,0,0
360011,7,0,0,0,0
360012,2,0,0,0,0
360013,1,0,0,0,0
360014,3,0,0,0,0
360015,2,0,0,1,0
360016,1,0,0,0,0
360017,2,0,0,0,0
360018,1,0,0,0,0
360019,2,0,0,0,0
360020,5,0,0,0,0
360021,5,0,0,0,0
360022,1,0,0,0,0
360023,1,0,0,0,0
360024,4,0,1,0,0
360025,1,0,0,0,0
360026,1,0,1,0,0
360027,13,0,1,1,0
360028,1,0,0,0,0
360029,1,0,0,0,0
360030,3,0,0,0,0
360031,2,0,0,0,0
360032,1,0,0,0,0
360033,1,0,0,0,0
360034,5,0,0,0,0
360035,1,0,1,0,0
360036,0,1,0,0,0
360037,4,0,0,0,0
360038,1,0,0,0,0
360039,12,0,1,1,0
360040,1,0,1,0,0
360041,1,0,0,0,0
360042,2,0,0,0,0
360043,1,0,1,0,0
360044,1,0,0,0,0
360045,6,0,1,0,0
360046,3,0,0,0,0
360047,2,0,0,0,0
360048,6,0,0,0,0
360049,3,0,1,0,0
360050,1,0,0,0,0
360051,1,0,0,0,0
360052,1,0,0,0,0
360053,1,0,0,1,0
360054,3,0,0,0,0
360055,1,0,0,0,0
360056,5,0,1,0,0
360057,3,0,0,0,0
360058,3,0,0,0,0
360059,2,0,0,0,0
360060,3,0,0,0,0
360061,1,0,0,0,0
360062,0,1,0,0,0
360063,2,0,0,0,0
360064,5,0,0,0,0
360065,0,0,0,0,1
360066,2,0,0,0,0
360067,1,0,0,0,0
360068,5,0,0,0,0
360069,0,1,0,0,0
360070,1,0,0,0,0
360071,3,0,1,0,0
360072,1,0,0,1,0
360073,2,0,0,0,0
360074,11,0,0,0,0
360075,4,0,1,0,0
360076,6,0,0,0,0
360077,3,0,0,0,0
360078,1,0,0,0,0
360079,1,0,0,0,0
360080,1,0,0,0,0
360081,1,0,0,0,0
360082,1,0,0,0,0
360083,1,0,0,0,0
360084,1,0,0,0,0
360085,0,0,0,1,0
360086,1,0,0,0,0
360087,1,0,0,0,0
360088,3,0,0,0,0
360089,3,0,0,0,0
360090,3,0,1,0,0
360091,4,0,0,0,0
360092,1,0,0,0,0
360093,1,0,0,0,0
360094,5,0,0,0,0
360095,3,0,1,0,0
360096,1,0,0,0,0
360097,1,0,0,0,0
360098,3,0,0,0,0
360099,1,0,0,0,0
360100,0,0,0,0,1
360101,1,0,0,0,0
360102,2,0,0,0,0
360103,1,0,0,0,0
360104,3,0,0,0,0
360105,1,0,0,0,0
360106,1,0,0,0,0
360107,1,0,0,0,0
360108,5,0,0,0,0
360109,1,0,0,0,0
360110,1,0,0,0,0
360111,2,0,0,0,0
360112,1,0,0,0,0
360113,5,0,0,0,0
360114,1,0,0,0,0
360115,3,0,0,0,0
360116,2,0,0,0,0
360117,0,0,0,0,1
360118,1,0,0,0,0
360119,3,0,0,0,0
360120,1,0,0,0,0
360121,3,0,0,0,0
360122,2,0,0,0,0
360123,1,0,0,0,0
360124,0,0,0,0,1
360125,6,0,0,0,0
360126,4,0,0,0,0
360127,1,0,0,0,0
360128,0,0,0,0,1
360129,2,0,0,0,0
360130,1,0,0,0,0
360131,1,0,1,0,0
360132,4,0,0,0,0
360134,3,0,0,0,0
360135,2,0,0,0,0
360136,5,0,0,0,0
360137,1,0,0,0,0
360138,1,0,1,0,0
360139,7,0,0,0,0
360140,1,0,0,0,0
360141,1,0,1,0,0
360142,1,0,1,0,0
360143,5,0,0,0,0
360144,2,0,0,0,0
360145,8,0,0,0,0
360146,3,0,0,0,0
360147,7,0,0,0,0
360148,1,0,0,0,0
360149,1,0,0,0,0
360150,1,0,0,0,0
360151,2,0,0,0,0
360152,0,1,0,0,0
360153,2,0,0,0,0
360154,1,0,0,0,0
360155,0,1,0,0,0
360156,4,0,1,0,0
360157,4,0,0,0,0
360158,6,0,0,0,0
360159,3,0,0,0,0
360160,1,0,0,1,0
360161,2,0,1,0,0
360162,1,0,0,0,0
360163,1,0,0,0,0
360164,4,0,0,0,0
360165,1,0,0,0,0
360166,5,0,1,0,0
360167,2,0,0,0,0
360168,2,0,0,0,0
360169,1,0,0,0,0
360170,1,0,0,0,0
360171,1,0,0,0,0
360172,3,0,1,1,0
360173,1,0,0,0,0
360174,1,0,0,1,2
360175,2,0,0,0,0
360176,4,0,0,0,0
360177,3,0,0,0,1
360178,3,0,0,0,0
360179,1,0,0,0,0
360180,2,0,0,0,0
360181,4,0,0,0,0
360182,1,0,0,0,0
360183,2,0,0,1,0
360184,1,0,0,0,0
360185,2,0,0,0,0
360186,1,0,0,0,0
360187,5,0,0,0,0
360188,2,0,0,0,0
360189,2,0,0,1,0
360190,1,0,0,0,0
360191,1,0,0,0,0
360192,2,0,0,1,0
360193,2,0,0,0,0
360194,1,0,0,0,0
360195,0,1,0,0,0
360196,1,0,0,0,0
360197,1,0,0,0,0
360198,2,0,0,0,0
360199,2,0,0,0,0
360200,5,0,0,0,0
360201,1,0,0,0,0
360202,4,0,0,0,0
360203,1,0,0,0,0
360204,0,1,0,0,0
360205,1,0,1,0,0
360206,2,0,0,0,0
360207,2,0,0,0,0
360208,1,0,1,0,0
360209,1,0,0,0,0
360210,2,0,0,0,0
360211,4,0,0,0,0
360212,1,0,0,0,0
360213,3,0,0,0,0
360214,1,0,1,0,0
360215,2,0,0,0,0
360216,1,0,0,0,0
360217,1,0,0,0,0
360218,4,0,0,0,0
360219,5,0,0,0,0
360220,1,0,0,0,0
360221,1,0,0,0,0
360223,1,0,0,0,0
360224,0,0,0,0,1
360225,2,0,0,0,0
360226,1,0,0,1,0
360227,5,0,0,0,0
360228,0,0,1,0,0
360229,4,0,0,0,0
360230,0,1,0,0,0
360231,1,0,0,0,0
360232,1,0,0,0,0
360233,3,0,0,0,0
360234,5,0,0,0,0
360235,3,0,0,0,0
360236,1,0,1,0,0
360237,0,1,0,0,0
360238,5,0,0,0,0
360239,4,0,0,0,0
360240,3,0,0,0,0
360241,6,0,0,0,0
360242,0,1,0,0,0
360243,1,0,0,0,0
360244,2,0,0,0,0
360245,1,0,0,0,0
360246,4,0,0,0,0
360247,5,0,0,0,0
360248,1,0,0,0,0
360249,3,0,0,0,0
360250,2,0,0,0,0
360251,2,0,0,0,0
360252,1,0,0,0,0
360253,0,1,0,0,0
360254,2,1,0,1,0
360255,1,0,1,0,0
360256,5,0,0,0,0
360257,2,0,0,0,0
360258,1,0,0,0,0
360259,0,1,0,0,0
360260,1,0,1,0,0
360261,2,0,0,1,0
360262,7,1,0,1,0
360263,1,0,0,0,0
360264,12,0,1,1,0
360265,3,0,0,0,0
360266,1,0,0,0,0
360267,1,0,0,0,1
360268,2,0,0,0,0
360269,2,0,0,0,0
360270,1,0,0,0,0
360271,4,0,0,0,0
360272,4,0,0,0,0
360273,1,0,0,0,0
360274,12,0,1,1,0
360275,2,0,0,0,0
360276,6,0,0,0,0
360277,3,0,0,0,0
360278,1,0,0,0,0
360279,2,0,0,0,0
360280,1,0,0,0,0
360281,13,0,1,1,0
360282,1,0,1,0,0
360283,2,0,1,0,0
360284,5,0,0,0,0
360285,1,0,0,0,0
360286,4,0,0,0,0
360287,2,0,0,0,0
360288,1,0,0,0,0
360289,4,0,0,0,0
360290,1,0,0,0,0
360291,2,0,0,0,0
360292,2,0,0,0,0
360293,5,0,0,0,0
360294,1,0,0,0,0
360295,3,0,0,0,0
360296,5,0,0,0,0
360297,1,0,0,0,0
360298,3,0,0,0,0
360299,1,0,0,0,0
360300,4,0,0,0,0
360301,2,0,0,0,0
360302,3,0,0,0,0
360303,6,0,0,0,0
360304,2,0,1,1,0
360305,1,0,0,0,0
360306,4,0,1,0,0
360307,2,0,0,0,0
360308,1,0,1,0,0
360309,1,0,0,0,0
360310,1,0,1,0,0
360311,2,0,0,0,0
360312,7,0,0,0,0
360313,4,0,0,0,0
360314,3,0,0,1,0
360315,0,0,0,0,1
360316,1,0,0,0,0
360317,5,0,0,0,0
360318,1,0,0,0,0
360320,1,0,0,0,0
360321,0,1,0,0,0
360322,0,1,0,0,0
360325,1,0,0,0,0
360326,1,0,0,1,0
360327,3,0,0,0,0
360328,3,0,0,0,0
360329,2,0,1,0,0
360330,3,0,0,0,0
360331,0,1,0,0,0
360332,2,0,0,0,0
360333,1,0,0,0,0
360334,1,0,0,0,0
360335,4,0,0,0,0
360336,1,0,0,0,0
360337,2,0,0,1,0
360338,0,0,0,0,1
360339,5,0,0,0,0
360340,6,0,0,0,0
360341,4,0,0,0,0
360342,6,0,0,0,0
360343,3,0,0,0,0
360344,0,1,0,0,0
360345,0,1,0,0,0
360346,5,0,0,0,0
360347,1,0,0,0,0
360348,1,0,0,0,0
360349,3,0,0,0,0
360350,2,0,0,0,0
360351,4,0,0,0,0
360352,1,0,0,0,0
360353,3,0,0,0,0
360354,1,0,1,0,0
360355,1,0,0,0,0
360356,1,0,0,0,0
360357,1,0,0,0,0
360358,1,0,0,0,0
360359,2,0,0,0,0
360360,6,0,0,0,0
360361,1,0,0,0,0
360362,0,1,0,0,0
360363,2,0,1,0,0
360364,0,0,0,0,1
360365,12,0,0,0,0
360366,1,0,0,0,0
360367,12,0,0,0,0
360368,1,0,0,0,0
360369,1,0,0,0,0
360370,6,0,0,0,0
360371,17,0,0,0,0
360372,1,0,0,0,0
360373,1,0,0,0,0
360374,12,0,1,1,0
360375,1,0,0,0,0
360376,1,0,0,0,0
360377,4,0,0,0,0
360378,1,0,0,0,0
360379,1,0,0,0,0
360380,2,0,0,0,0
360381,10,0,0,0,0
360382,1,0,1,0,0
360383,1,0,0,0,0
360384,1,0,0,0,0
360385,5,0,0,0,0
360386,3,0,0,0,0
360387,3,0,0,0,0
360388,7,0,0,0,0
360389,6,0,0,0,0
360390,0,1,0,0,0
360391,7,0,0,0,0
360392,3,1,0,0,0
360393,2,0,0,0,0
360394,1,0,0,0,0
360395,1,0,0,0,0
360396,4,0,0,0,0
360397,3,0,0,0,0
360398,2,0,0,0,0
360399,6,0,0,0,0
360400,1,0,0,0,0
360401,12,0,1,1,0
360402,1,0,0,0,0
360403,1,0,0,0,0
360404,1,0,0,0,0
360405,7,0,0,0,0
360406,3,0,0,1,0
360407,2,0,0,0,0
360408,1,0,0,0,0
360409,6,0,0,0,0
360410,12,0,1,1,0
360411,1,0,0,0,0
360412,2,0,0,0,0
360413,2,0,0,0,0
360414,1,0,0,0,0
360415,7,0,0,0,0
360416,8,0,0,0,0
360417,4,0,0,0,0
360418,1,0,0,0,0
360419,13,0,1,2,0
360420,1,0,0,0,0
360421,2,0,0,0,0
360422,1,0,0,0,0
360423,2,0,0,0,0
360424,7,0,0,0,0
360425,1,0,0,0,0
360426,4,0,0,0,0
360427,2,0,0,0,0
360428,1,0,0,0,0
360429,2,0,0,0,0
360430,12,0,1,1,0
360431,0,1,0,0,1
360432,3,0,0,0,0
360433,2,0,0,0,0
360434,1,0,0,0,0
360435,6,0,0,0,0
360436,1,0,0,0,0
360437,4,0,0,0,0
360438,1,0,0,0,0
360439,0,1,0,0,0
360440,6,0,0,0,0
360441,2,0,0,0,0
360442,1,0,1,1,0
360443,4,0,0,0,0
360444,4,0,0,0,0
360445,4,0,0,0,0
360446,6,0,0,0,0
360447,1,0,0,1,0
360448,12,0,1,1,0
360449,2,1,2,0,0
360450,1,0,0,0,0
360451,0,1,0,0,0
360452,2,0,0,0,0
360453,4,0,0,0,0
360454,2,0,0,0,0
360455,1,0,0,0,0
360456,3,0,0,0,0
360457,0,0,0,0,1
360458,2,0,0,0,0
360459,4,0,1,0,0
360460,2,0,0,0,0
360461,4,0,0,0,0
360462,2,0,1,0,0
360463,2,0,0,0,0
360464,2,0,1,0,0
360465,2,0,0,0,0
360466,2,0,0,0,0
360467,0,1,0,0,0
360468,26,0,2,2,0
360469,3,0,0,0,0
360470,1,0,0,0,0
360471,1,0,0,0,0
360472,1,0,0,0,0
360473,1,0,0,0,0
360474,1,0,0,0,0
360475,1,0,0,0,0
360476,1,0,0,0,0
360477,4,0,0,0,0
360478,1,0,0,0,0
360479,10,0,0,0,0
360480,10,0,0,0,0
360481,2,0,0,0,0
360482,4,0,0,0,0
360483,1,0,0,1,0
360484,1,0,0,0,0
360485,2,0,0,0,0
360486,9,0,0,0,0
360487,2,0,0,0,0
360488,6,0,0,0,0
360489,1,0,0,0,0
360490,0,0,0,0,1
360491,12,0,1,1,0
360492,2,0,0,0,0
360493,4,0,0,0,0
360494,1,0,0,0,0
360495,1,0,0,0,0
360496,1,1,0,0,0
360497,14,0,1,1,0
360498,1,0,0,0,0
360499,1,0,0,0,0
360500,1,1,0,0,0
360501,1,0,0,0,0
360502,15,0,1,1,0
360503,2,0,0,0,0
360504,4,0,0,0,0
360505,14,0,1,1,0
360506,6,0,0,0,0
360507,2,0,0,0,0
360508,5,0,0,0,0
360509,1,0,0,0,0
360510,5,0,0,0,0
360511,2,0,0,0,0
360512,0,1,0,0,0
360513,0,1,0,0,0
360514,1,0,0,0,0
360515,1,0,0,0,0
360516,0,0,0,1,0
360517,1,0,0,0,0
360518,1,0,0,0,0
360519,4,0,0,0,0
360520,12,0,1,1,0
360521,0,0,0,0,2
360522,1,0,0,0,0
360523,1,0,1,0,0
360524,2,0,0,0,0
360525,2,0,0,0,0
360526,2,0,0,0,0
360527,3,0,0,0,0
360528,1,0,0,0,0
360529,1,0,0,0,0
360530,1,0,0,0,0
360531,8,0,0,0,0
360532,3,0,0,0,0
360533,1,0,0,0,0
360534,0,1,0,0,0
360535,4,0,0,0,0
360537,0,1,0,0,0
360538,4,0,0,0,0
360539,8,0,0,0,0
360540,3,0,0,0,0
360541,1,0,0,0,0
360542,5,0,0,0,0
360543,4,0,0,0,0
360544,8,0,0,0,0
360545,5,0,0,1,0
360546,5,0,0,1,0
360547,2,0,0,0,0
360548,1,0,0,0,0
360549,3,0,0,0,0
360550,2,0,0,0,0
360551,5,0,0,0,0
360552,0,0,1,0,0
360553,0,1,0,0,0
360555,1,0,0,0,0
360556,2,0,0,0,0
360557,1,0,0,0,0
360558,2,0,0,0,0
360559,0,0,0,1,0
360560,2,0,0,0,0
360561,0,1,0,0,0
360562,0,0,1,0,0
360563,2,0,0,0,0
360564,27,0,3,2,0
360565,4,0,0,0,0
360566,5,0,0,0,0
360567,1,0,0,0,0
360568,3,0,0,0,0
360569,3,0,0,0,0
360570,1,0,0,1,0
360571,2,0,0,0,0
360572,0,1,0,0,0
360573,2,0,0,0,0
360574,1,0,1,0,0
360575,1,1,0,0,0
360576,2,0,1,0,0
360577,3,0,0,0,0
360578,1,0,0,0,0
360579,0,1,0,0,0
360580,4,0,0,0,0
360581,2,0,0,0,0
360582,0,1,0,0,0
360583,4,0,0,0,0
360584,2,0,0,0,0
360585,2,0,1,0,0
360586,1,0,0,0,0
360587,2,0,0,0,0
360588,5,0,0,0,0
360589,5,0,0,0,0
360590,1,0,0,0,0
360591,2,0,0,0,0
360592,4,0,0,0,0
360593,12,0,1,1,0
360594,0,0,0,0,1
360595,12,0,1,1,0
360596,2,0,0,0,0
360597,1,0,0,0,0
360598,3,0,0,0,0
360599,2,0,0,0,0
360600,3,0,0,0,0
360601,3,0,0,0,0
360602,12,0,1,1,0
360603,0,1,0,0,0
360604,3,0,0,0,0
360605,1,0,0,0,0
360606,2,0,0,0,0
360607,2,0,0,0,0
360608,0,1,0,0,0
360609,2,0,0,0,0
360610,1,0,0,0,0
360611,6,0,0,0,0
360612,1,0,0,0,0
360613,13,0,1,1,0
360614,1,0,0,0,0
360615,1,0,0,0,0
360616,13,0,1,1,0
360617,1,0,1,0,0
360618,1,0,0,0,0
360619,1,0,0,0,0
360620,1,0,0,0,0
360621,1,0,0,0,0
360622,4,0,0,0,0
360623,1,0,1,0,0
360624,6,0,0,1,0
360625,6,0,0,0,0
360626,0,1,0,0,0
360627,1,0,0,0,0
360628,1,0,0,0,0
360629,0,0,0,1,0
360630,4,0,0,0,0
360632,6,0,0,0,0
360633,1,0,0,0,0
360634,12,0,1,1,0
360635,2,0,0,0,0
360636,1,0,0,0,0
360637,1,0,0,0,0
360638,4,0,0,0,0
360639,1,0,0,0,0
360640,1,0,0,0,0
360641,1,0,0,0,0
360642,1,0,0,0,0
360643,2,0,0,0,0
360644,2,0,0,0,0
360645,1,0,0,0,0
360646,1,0,0,0,0
360647,2,0,0,0,0
360648,1,0,0,0,0
360649,0,1,0,0,0
360650,3,0,0,0,0
360651,0,1,0,0,0
360652,1,0,0,0,0
360653,5,0,0,0,0
360654,2,0,0,0,0
360655,7,0,0,0,0
360656,2,0,0,0,0
360657,1,0,0,0,0
360658,1,0,0,0,0
360659,3,0,0,0,0
360660,2,0,0,0,0
360661,0,1,0,0,0
360662,3,0,0,0,0
360663,3,0,0,0,0
360664,2,0,0,0,0
360665,1,0,0,0,0
360666,3,0,0,0,0
360667,3,1,0,0,0
360668,1,0,0,0,0
360669,1,0,0,0,0
360670,7,0,0,0,0
360671,1,0,0,0,0
360672,1,0,1,0,0
360673,1,0,0,0,0
360674,2,0,0,0,0
360675,4,0,0,0,0
360676,4,0,0,0,0
360677,1,0,1,0,0
360678,3,0,0,0,0
360679,1,0,0,0,0
360680,1,0,0,0,0
360681,2,0,0,0,0
360682,2,0,0,0,0
360683,0,1,0,0,0
360684,1,0,0,0,0
360685,2,0,0,0,0
360686,1,0,0,0,0
360687,1,0,0,0,0
360688,1,0,0,0,0
360689,4,0,0,0,0
360690,2,0,0,0,0
360691,4,0,0,0,0
360692,5,0,0,0,0
360693,3,0,0,0,0
360694,1,0,0,0,0
360695,1,0,0,0,0
360696,1,0,0,0,0
360697,2,0,0,0,0
360698,2,0,0,0,0
360699,3,0,0,0,0
360700,1,0,0,0,0
360701,12,0,1,1,0
360702,1,0,0,0,0
360703,5,0,0,0,0
360704,5,0,0,0,0
360705,0,1,0,0,0
360706,0,1,0,0,0
360707,0,1,0,0,0
360708,0,1,0,0,0
360709,1,0,0,0,0
360710,4,0,0,0,0
360711,1,0,0,0,0
360712,4,0,0,0,0
360713,1,0,0,0,0
360714,1,0,0,0,0
360715,1,0,0,0,0
360716,1,0,0,0,0
360717,1,0,0,0,0
360718,6,1,1,0,0
360719,1,0,0,1,0
360720,0,1,0,0,0
360721,2,0,0,0,0
360722,1,0,0,0,0
360723,1,0,0,0,0
360724,4,0,0,0,0
360725,0,1,0,0,0
360726,6,0,0,0,0
360727,1,0,0,0,0
360728,0,1,0,0,0
360729,12,0,1,1,0
360730,1,0,0,0,0
360731,1,0,0,0,0
360732,1,0,0,0,0
360733,1,0,0,0,0
360734,2,0,0,0,0
360735,5,0,0,0,0
360736,12,0,1,1,0
360737,2,0,0,0,0
360738,7,0,0,0,0
360739,1,0,0,0,0
360740,0,1,0,0,0
360741,4,0,0,0,0
360742,1,0,0,0,0
360743,2,0,0,0,0
360744,2,0,0,0,0
360745,1,0,0,0,0
360746,0,1,0,0,0
360747,4,0,0,0,0
360748,12,0,1,1,0
360749,6,0,1,0,0
360750,0,0,0,0,1
360751,4,0,0,0,0
360752,0,1,0,0,0
360753,2,0,0,0,0
360754,9,0,0,0,0
360755,4,0,0,0,0
360756,1,1,0,0,0
360757,2,0,0,0,0
360758,3,0,0,0,0
360759,2,0,0,1,0
360760,1,0,0,0,0
360761,2,0,1,0,0
360762,7,0,0,0,0
360763,1,0,0,0,0
360764,0,1,0,0,0
360765,3,0,0,0,0
360766,2,0,0,0,0
360767,0,1,0,0,0
360768,3,0,0,0,0
360769,12,0,1,1,0
360770,1,0,0,0,0
360771,4,0,0,0,0
360772,3,0,0,0,0
360773,0,0,0,1,0
360774,1,0,0,0,0
360775,6,0,0,0,0
360776,1,0,0,0,0
360777,2,0,0,0,0
360778,1,0,0,0,0
360779,6,0,0,0,0
360780,2,0,0,0,0
360781,1,0,0,0,0
360782,4,0,0,1,0
360783,1,0,1,0,0
360784,0,1,0,0,0
360785,1,0,0,0,0
360786,1,0,0,0,0
360787,1,0,0,0,0
360788,0,1,0,0,0
360789,1,0,0,0,0
360790,0,1,0,0,0
360791,12,0,1,1,0
360792,6,0,0,0,0
360793,12,0,1,1,0
360794,2,0,0,0,0
360795,3,0,0,0,0
360796,2,0,0,0,0
360797,0,1,0,0,0
360798,1,0,0,0,0
360799,1,0,0,0,0
360800,1,0,0,0,0
360801,2,0,0,0,0
360802,0,0,0,0,1
360803,1,0,0,0,0
360804,3,0,0,0,0
360805,7,0,0,0,0
360806,2,0,0,1,0
360807,2,0,0,0,0
360808,1,0,0,0,0
360809,5,0,0,0,0
360810,0,1,0,0,0
360811,1,0,0,0,0
360812,2,0,0,0,0
360813,1,0,0,0,0
360814,2,0,1,0,0
360815,1,0,1,0,0
360816,0,1,0,0,0
360817,4,0,0,0,0
360818,2,0,0,0,0
360819,1,0,0,0,0
360820,1,0,0,0,0
360821,1,0,0,0,0
360822,1,0,0,0,0
360823,1,1,0,0,0
360824,0,1,0,0,0
360825,3,0,0,0,0
360826,1,0,0,0,0
360827,12,0,1,1,0
360828,4,0,0,0,0
360829,4,0,0,0,0
360830,1,0,0,0,0
360831,2,0,0,0,0
360832,1,0,0,0,0
360833,1,0,0,0,0
360834,4,0,0,0,0
360835,0,1,0,0,0
360836,1,0,0,1,0
360837,2,0,0,0,0
360838,0,0,0,0,1
360839,1,0,0,0,0
360840,1,0,0,0,0
360841,1,0,0,0,0
360842,2,0,0,0,0
360843,4,0,0,0,0
360844,1,0,0,0,0
360845,2,0,1,0,0
360846,3,0,1,0,0
360847,2,0,0,0,0
360848,2,0,0,0,0
360849,4,0,0,1,0
360850,1,1,0,0,0
360851,1,0,0,0,0
360852,4,0,0,0,0
360853,12,0,1,1,0
360854,7,0,0,0,0
360855,3,0,0,0,0
360856,3,0,0,0,0
360857,1,0,0,0,0
360858,2,0,0,0,0
360859,1,0,0,0,0
360860,4,0,0,0,0
360861,0,1,0,0,0
360862,1,0,0,0,0
360863,15,0,1,1,0
360864,1,0,0,0,0
360865,2,0,0,0,0
360866,2,0,0,0,0
360867,1,0,0,0,0
360868,1,0,0,0,0
360869,5,0,0,0,0
360870,0,1,0,0,0
360871,4,0,0,0,0
360872,4,0,0,0,0
360873,1,0,0,0,0
360874,2,0,0,1,0
360875,1,0,0,0,0
360876,5,0,0,0,0
360877,1,0,0,0,0
360878,0,1,0,0,0
360879,0,1,0,0,0
360880,4,0,0,0,0
360881,5,0,0,0,0
360882,1,0,0,0,0
360883,6,0,1,0,0
360884,13,0,1,1,0
360885,12,0,1,1,0
360886,0,1,0,0,0
360887,1,0,0,0,0
360888,2,0,0,0,0
360889,0,0,0,0,1
360890,3,1,0,0,0
360891,3,0,0,0,0
360892,5,0,0,0,0
360893,0,1,0,0,0
360894,1,0,0,0,0
360895,1,0,0,0,0
360896,1,0,0,1,0
360897,1,0,0,0,0
360898,1,0,0,0,0
360899,4,0,0,0,0
360900,1,0,0,0,0
360901,0,1,0,0,0
360902,12,0,0,0,0
360903,1,0,1,0,0
360904,5,0,0,0,0
360905,2,0,1,1,0
360906,10,0,0,0,0
360907,3,0,0,0,0
360908,0,1,0,0,0
360909,3,0,0,0,0
360910,1,0,0,0,0
360911,1,0,0,0,0
360912,4,0,0,0,0
360913,1,0,0,0,0
360914,4,0,0,1,0
360915,1,0,0,0,0
360916,1,0,1,0,0
360917,2,0,0,0,0
360918,3,0,1,0,0
360919,3,0,0,0,0
360920,3,0,0,0,0
360921,4,0,0,0,0
360922,1,0,0,0,0
360923,1,0,0,0,0
360924,1,0,0,0,0
360925,1,0,0,0,0
360926,2,0,0,0,0
360927,1,0,0,0,0
360928,3,0,0,0,0
360929,1,0,0,0,0
360930,7,0,0,0,0
360931,8,0,0,0,0
360932,1,0,0,0,0
360933,2,0,0,0,0
360934,6,0,0,0,0
360935,1,0,0,0,0
360936,1,0,1,0,0
360937,2,0,0,0,0
360938,9,0,0,0,0
360939,1,0,1,0,0
360940,3,0,0,0,0
360941,4,0,0,0,0
360942,12,0,0,0,0
360943,1,0,0,0,0
360944,1,0,0,0,0
360945,6,0,1,0,0
360946,1,0,0,0,0
360947,1,0,0,0,0
360948,4,0,0,0,0
360949,4,0,0,0,0
360950,0,1,0,0,0
360951,0,1,0,0,0
360952,3,0,0,0,0
360953,1,0,0,1,0
360954,3,0,0,0,0
360955,1,0,1,0,0
360956,1,0,0,0,0
360957,1,0,0,0,0
360958,2,0,0,0,0
360959,1,0,0,0,0
360960,2,0,0,0,0
360961,1,0,0,0,0
360962,1,0,0,0,0
360963,2,0,1,0,0
360964,1,0,0,0,0
360965,13,0,0,0,0
360966,1,0,0,0,0
360967,3,0,0,0,0
360968,3,0,0,0,0
360969,1,0,0,0,0
360970,1,0,0,0,0
360971,3,0,0,0,0
360972,1,0,0,0,0
360973,1,0,0,0,1
360974,4,0,0,0,0
360975,1,0,0,0,0
360976,1,0,0,0,0
360977,1,0,1,0,0
360978,2,0,0,0,0
360979,2,0,0,0,0
360980,2,0,0,0,0
360981,1,0,0,0,0
360982,2,0,0,0,0
360983,1,0,0,0,0
360984,2,0,0,0,0
360985,4,0,0,0,0
370001,2,0,0,0,0
370002,1,0,0,0,0
370003,4,0,0,0,0
370004,3,0,0,0,0
370006,1,0,1,0,0
370007,3,0,0,0,0
370008,2,0,1,0,0
370009,2,0,1,0,0
370010,1,0,0,0,0
370011,1,0,0,0,0
370012,3,0,0,0,0
370013,1,0,0,0,0
370014,2,0,0,0,0
370015,2,0,1,0,0
370016,9,0,1,0,0
370017,6,0,1,0,0
370018,1,0,0,0,0
370019,4,0,0,0,0
370020,10,0,1,0,0
370021,2,0,0,0,0
370022,1,0,0,0,0
370023,5,0,1,0,0
370024,16,0,0,0,0
370025,6,0,1,0,0
370026,2,0,0,0,0
370027,1,0,0,0,0
370028,6,0,1,0,0
